Account_id,Name,Channel,Timestamp,Credit/Debit,Amount
1203975,9DR,mobile,02/09/2012,C,$31
1203976,FS@,mobile,19/07/2012,C,$17
1203977,UPO,online,04/01/2014,D,$38
1203978,=40,mobile,20/07/2013,D,$18
1203979,5GO,branch,09/03/2012,C,$24
1203980,2T8,mobile,02/05/2012,D,$38
1203981,X6V,mobile,16/02/2013,C,$23
1203982,Y77,mobile,09/08/2012,C,$6
1203983,9L7,online,23/08/2012,D,$44
1203984,D@7,online,05/03/2012,C,$48
1203985,6EK,online,16/10/2014,D,$10
1203986,H.Z,online,28/07/2014,C,$45
1203987,=GI,mobile,02/05/2013,C,$11
1203988,6H1,mobile,05/11/2013,C,$11
1203989,8CR,online,23/12/2012,D,$11
1203990,VSN,mobile,01/04/2013,C,$8
1203991,9.K,branch,05/06/2014,C,$42
1203992,>U4,mobile,02/09/2014,D,$34
1203993,3SR,mobile,03/03/2013,C,$17
1203994,D<V,mobile,28/07/2012,D,$10
1203995,H2Z,online,20/01/2013,C,$35
1203996,9D2,online,05/12/2012,C,$43
1203997,G78,online,17/08/2014,C,$28
1203998,3-3,online,11/03/2014,D,$31
1203999,EAU,mobile,18/01/2013,D,$29
1204000,8L:,mobile,07/01/2014,C,$23
1204001,<R9,online,04/05/2014,D,$4
1204002,;-C,mobile,18/06/2013,C,$13
1204003,7-P,branch,21/10/2012,C,$50
1204004,H5.,mobile,18/08/2012,D,$14
1204005,MZ>,mobile,21/04/2014,C,$21
1204006,67M,online,20/01/2013,D,$48
1204007,RNA,mobile,05/01/2012,C,$44
1204008,B7N,branch,26/02/2012,C,$34
1204009,3>8,mobile,18/06/2012,C,$16
1204010,B9P,mobile,09/07/2012,D,$8
1204011,VFM,mobile,22/08/2014,C,$44
1204012,M<8,online,13/10/2012,C,$1
1204013,VRW,online,26/11/2013,D,$36
1204014,;AB,online,27/11/2014,C,$46
1204015,FU?,online,07/03/2014,D,$7
1204016,2XC,mobile,21/08/2014,C,$9
1204017,?L;,mobile,14/02/2013,C,$38
1204018,XG3,online,02/07/2012,C,$37
1204019,.YU,mobile,12/02/2012,D,$15
1204020,TLC,branch,25/03/2014,D,$3
1204021,6OH,mobile,13/09/2013,C,$29
1204022,C87,mobile,17/07/2013,D,$26
1204023,-I:,mobile,17/11/2012,C,$28
1204024,2YP,online,08/01/2013,C,$39
1204025,=7K,online,08/06/2014,D,$18
1204026,6Y2,online,22/04/2013,C,$6
1204027,@TN,online,23/12/2014,D,$37
1204028,2LG,mobile,19/12/2014,C,$11
1204029,XMA,mobile,02/04/2013,C,$31
1204030,TB5,online,23/04/2014,C,$1
1204031,MG1,mobile,09/01/2013,D,$28
1204032,.L:,branch,08/07/2013,C,$46
1204033,?D<,mobile,10/11/2014,C,$29
1204034,V.S,mobile,21/08/2012,D,$11
1204035,TF:,online,15/09/2014,C,$8
1204036,R<;,mobile,23/10/2014,D,$31
1204037,4OS,branch,08/02/2013,C,$10
1204038,LGK,mobile,03/07/2012,C,$10
1204039,PNV,mobile,05/09/2012,C,$3
1204040,47J,mobile,06/10/2013,D,$20
1204041,HKC,online,02/04/2012,D,$13
1204042,WV@,online,08/03/2012,C,$46
1204043,.HV,online,08/12/2013,D,$23
1204044,P?Z,online,03/04/2013,C,$7
1204045,5.K,mobile,14/11/2013,C,$39
1204046,WW9,mobile,05/02/2014,D,$6
1204047,CM8,online,10/08/2012,C,$16
1204048,.1?,mobile,05/06/2012,D,$30
1204049,::N,branch,11/03/2014,C,$40
1204050,8;Q,mobile,10/02/2013,C,$15
1204051,T:P,mobile,11/08/2013,C,$34
1204052,TE:,mobile,18/10/2014,D,$26
1204053,/>F,online,02/06/2014,C,$42
1204054,OPH,online,05/10/2012,C,$21
1204055,EG0,online,10/10/2012,D,$30
1204056,YP9,online,24/03/2014,C,$10
1204057,XIC,mobile,13/06/2012,D,$37
1204058,YIU,mobile,07/08/2014,C,$19
1204059,YQE,online,05/03/2012,C,$29
1204060,8L9,mobile,08/08/2014,C,$48
1204061,IP;,branch,27/09/2012,D,$11
1204062,5?A,mobile,16/06/2013,D,$29
1204063,E:X,mobile,03/07/2014,C,$13
1204064,2RM,online,26/03/2014,D,$7
1204065,Y0N,mobile,19/10/2012,C,$46
1204066,HRD,branch,22/01/2013,C,$5
1204067,=GE,mobile,14/06/2012,D,$9
1204068,X@C,mobile,24/05/2013,C,$25
1204069,4W:,mobile,09/02/2012,D,$1
1204070,96Y,online,01/03/2012,C,$35
1204071,OVJ,online,02/06/2012,C,$40
1204072,P1X,online,19/09/2013,C,$43
1204073,90J,online,25/03/2012,D,$45
1204074,DHJ,mobile,01/08/2013,C,$27
1204075,OI=,mobile,20/12/2013,C,$22
1204076,RZ/,online,23/06/2014,D,$17
1204077,I>Q,mobile,24/03/2013,C,$30
1204078,JAO,branch,20/09/2014,D,$11
1204079,3V/,mobile,22/11/2014,C,$47
1204080,D?H,mobile,27/01/2012,C,$16
1204081,@K:,mobile,23/12/2014,C,$21
1204082,/DO,online,01/10/2013,D,$43
1204083,MZ?,online,25/01/2014,D,$11
1204084,IFF,online,12/02/2013,C,$40
1204085,C<N,online,20/03/2014,D,$10
1204086,F9D,mobile,21/01/2012,C,$37
1204087,?:>,mobile,26/07/2013,C,$10
1204088,8DD,online,24/06/2013,D,$7
1204089,62;,mobile,03/06/2014,C,$5
1204090,0SZ,branch,18/10/2014,D,$2
1204091,23N,mobile,23/04/2012,C,$21
1204092,?E7,mobile,08/11/2014,C,$14
1204093,Q:<,online,16/06/2013,C,$1
1204094,3SI,mobile,03/12/2012,D,$38
1204095,SJ@,branch,21/02/2013,C,$39
1204096,@-E,mobile,13/10/2014,C,$3
1204097,C<>,mobile,13/09/2014,D,$32
1204098,VCN,mobile,27/03/2014,C,$35
1204099,VCX,online,12/04/2012,D,$18
1204100,F9<,online,02/02/2014,C,$41
1204101,3R7,online,02/12/2013,C,$30
1204102,VBA,online,11/09/2012,C,$42
1204103,RR7,mobile,13/07/2014,D,$46
1204104,O64,mobile,18/04/2014,D,$11
1204105,Z0M,online,23/02/2012,C,$44
1204106,JGV,mobile,05/04/2013,D,$19
1204107,HG/,branch,17/06/2014,C,$17
1204108,.SU,mobile,07/10/2012,C,$34
1204109,WIQ,mobile,08/11/2013,D,$14
1204110,W23,mobile,13/04/2013,C,$31
1204111,M;H,online,03/11/2013,D,$30
1204112,3O7,online,20/04/2012,C,$37
1204113,M:I,online,07/01/2013,C,$15
1204114,3N1,online,06/03/2012,C,$48
1204115,3T8,mobile,27/05/2013,D,$16
1204116,DMA,mobile,19/03/2014,C,$15
1204117,ZM1,online,06/04/2014,C,$3
1204118,H-M,mobile,13/02/2012,D,$48
1204119,E-?,branch,09/07/2014,C,$2
1204120,HC7,mobile,17/06/2014,D,$21
1204121,TLW,mobile,19/12/2013,C,$8
1204122,Q21,online,03/04/2014,C,$45
1204123,8/:,mobile,23/11/2013,C,$29
1204124,V9T,branch,14/05/2014,D,$37
1204125,5S2,mobile,27/07/2014,D,$25
1204126,DQB,mobile,01/02/2013,C,$23
1204127,I6T,mobile,04/09/2013,D,$32
1204128,8E8,online,27/03/2013,C,$35
1204129,E;2,online,10/08/2014,C,$28
1204130,9F5,online,28/05/2013,D,$23
1204131,<:F,online,21/08/2012,C,$48
1204132,XSQ,mobile,14/06/2012,D,$22
1204133,DP8,mobile,19/06/2013,C,$42
1204134,FM=,online,14/10/2012,C,$19
1204135,R<C,mobile,20/07/2014,C,$17
1204136,DQ.,branch,21/06/2012,D,$50
1204137,37=,mobile,10/06/2013,C,$10
1204138,IUZ,mobile,11/10/2012,C,$47
1204139,9YI,mobile,17/05/2012,D,$16
1204140,DS4,online,22/03/2012,C,$37
1204141,E.Z,online,03/07/2013,D,$33
1204142,/?O,online,09/02/2012,C,$21
1204143,TSH,online,27/04/2014,C,$29
1204144,TNW,mobile,15/06/2014,C,$29
1204145,6;@,mobile,07/01/2012,D,$28
1204146,UW@,online,23/11/2013,D,$14
1204147,16=,mobile,20/04/2012,C,$36
1204148,:-A,branch,13/09/2013,D,$6
1204149,;3:,mobile,10/07/2012,C,$36
1204150,8?Y,mobile,02/06/2013,C,$17
1204151,K1?,online,12/01/2012,D,$37
1204152,3O/,mobile,05/11/2012,C,$39
1204153,@K8,branch,26/01/2012,D,$40
1204154,R3C,mobile,27/11/2014,C,$36
1204155,31A,mobile,11/06/2014,C,$3
1204156,7?T,mobile,19/10/2014,C,$10
1204157,M37,online,18/06/2013,D,$22
1204158,LE5,online,07/08/2013,C,$8
1204159,9?A,online,22/04/2014,C,$46
1204160,.X3,online,28/11/2014,D,$22
1204161,<OP,mobile,19/09/2012,C,$10
1204162,FZ.,mobile,20/12/2013,D,$35
1204163,E7N,online,09/04/2014,C,$4
1204164,2C-,mobile,20/05/2013,C,$17
1204165,Y/>,branch,17/06/2013,C,$30
1204166,CF>,mobile,01/02/2013,D,$6
1204167,OW6,mobile,10/01/2014,D,$16
1204168,NR<,mobile,12/01/2014,C,$21
1204169,5C8,online,25/04/2012,D,$28
1204170,77Y,online,16/08/2012,C,$36
1204171,W/L,online,07/12/2013,C,$29
1204172,GTM,online,02/03/2014,D,$50
1204173,HWC,mobile,22/04/2013,C,$38
1204174,ZRO,mobile,13/06/2013,D,$22
1204175,LYN,online,09/08/2014,C,$6
1204176,ES.,mobile,22/09/2013,C,$15
1204177,R4/,branch,22/02/2013,C,$30
1204178,JQB,mobile,03/03/2014,D,$43
1204179,DU4,mobile,04/09/2014,C,$9
1204180,812,online,09/01/2012,C,$49
1204181,0<J,mobile,23/05/2013,D,$19
1204182,:Y<,branch,02/05/2013,C,$31
1204183,FX8,mobile,15/12/2012,D,$9
1204184,M;Z,mobile,20/03/2012,C,$13
1204185,Q0W,mobile,14/07/2013,C,$35
1204186,>5?,online,08/04/2013,C,$39
1204187,GPI,online,13/06/2012,D,$37
1204188,>J6,online,14/12/2012,D,$7
1204189,5FR,online,09/03/2012,C,$18
1204190,:ON,mobile,27/02/2012,D,$7
1204191,90.,mobile,17/03/2013,C,$29
1204192,<=3,online,10/09/2014,C,$41
1204193,?S?,mobile,21/08/2013,D,$3
1204194,S0/,branch,18/05/2014,C,$43
1204195,@PN,mobile,19/08/2013,D,$17
1204196,C?Z,mobile,21/06/2012,C,$42
1204197,;98,mobile,24/07/2014,C,$16
1204198,0Y7,online,24/02/2014,C,$18
1204199,7<V,online,26/03/2014,D,$1
1204200,L:G,online,09/08/2013,C,$10
1204201,;=I,online,14/08/2014,C,$12
1204202,R=O,mobile,11/12/2012,D,$5
1204203,P:V,mobile,27/04/2014,C,$13
1204204,CCK,online,02/10/2012,D,$12
1204205,VC7,mobile,02/02/2013,C,$36
1204206,0WI,branch,23/09/2014,C,$31
1204207,;71,mobile,18/12/2014,C,$48
1204208,B2B,mobile,09/04/2012,D,$9
1204209,6YP,online,13/08/2013,D,$50
1204210,GC5,mobile,16/12/2013,C,$12
1204211,165,branch,26/11/2012,D,$10
1204212,TAS,mobile,06/03/2014,C,$30
1204213,Q35,mobile,28/12/2013,C,$17
1204214,BWL,mobile,05/08/2012,D,$33
1204215,<P6,online,07/09/2012,C,$8
1204216,X4L,online,14/07/2013,D,$3
1204217,=ZC,online,22/03/2013,C,$24
1204218,AUD,online,01/09/2014,C,$49
1204219,A6I,mobile,23/09/2013,C,$43
1204220,PED,mobile,10/07/2014,D,$33
1204221,@PU,online,03/11/2014,C,$10
1204222,RQE,mobile,06/08/2014,C,$22
1204223,CM.,branch,15/12/2012,D,$15
1204224,HI>,mobile,17/05/2013,C,$48
1204225,Q08,mobile,24/09/2013,D,$32
1204226,JKE,mobile,12/06/2014,C,$40
1204227,K08,online,23/11/2012,C,$21
1204228,2NH,online,26/06/2014,C,$23
1204229,@M/,online,24/08/2012,D,$36
1204230,MFE,online,20/10/2012,D,$20
1204231,R7P,mobile,03/12/2014,C,$18
1204232,YJ;,mobile,13/01/2013,D,$23
1204233,?UN,online,22/12/2013,C,$39
1204234,CEW,mobile,16/05/2012,C,$10
1204235,<FB,branch,19/11/2014,D,$13
1204236,ZBJ,mobile,19/03/2012,C,$30
1204237,52@,mobile,07/01/2013,D,$28
1204238,2JV,online,13/07/2013,C,$41
1204239,9Q1,mobile,07/07/2013,C,$27
1204240,PT;,branch,11/05/2014,C,$3
1204241,O5Y,mobile,09/01/2012,D,$6
1204242,9=T,mobile,16/12/2014,C,$8
1204243,JY@,mobile,15/01/2013,C,$17
1204244,XYW,online,28/01/2012,D,$43
1204245,WCR,online,12/07/2012,C,$40
1204246,IDA,online,25/01/2014,D,$36
1204247,0IL,online,16/12/2013,C,$16
1204248,-;5,mobile,16/03/2012,C,$30
1204249,0W9,mobile,07/12/2013,C,$7
1204250,Z4P,online,02/03/2012,D,$29
1204251,2X0,mobile,19/03/2013,D,$3
1204252,.E7,branch,26/09/2013,C,$7
1204253,A>T,mobile,07/12/2012,D,$29
1204254,2F3,mobile,28/03/2014,C,$47
1204255,8WA,mobile,16/07/2013,C,$39
1204256,LY9,online,07/05/2013,D,$30
1204257,:=D,online,02/06/2012,C,$32
1204258,C78,online,27/10/2014,D,$12
1204259,S5?,online,18/05/2014,C,$37
1204260,XN1,mobile,15/03/2014,C,$16
1204261,Q;G,mobile,01/12/2014,C,$27
1204262,T>/,online,02/10/2014,D,$43
1204263,JOY,mobile,28/06/2012,C,$6
1204264,N2X,branch,02/07/2013,C,$47
1204265,ULB,mobile,27/06/2013,D,$28
1204266,L2?,mobile,21/07/2013,C,$21
1204267,ZCF,online,03/02/2014,D,$8
1204268,N-L,mobile,02/09/2013,C,$15
1204269,VU5,branch,17/08/2013,C,$34
1204270,;P>,mobile,06/10/2014,C,$50
1204271,3UW,mobile,02/09/2014,D,$1
1204272,>GR,mobile,24/04/2012,D,$29
1204273,=Y7,online,24/01/2014,C,$2
1204274,/21,online,09/11/2014,D,$15
1204275,D;Y,online,20/02/2014,C,$12
1204276,E3@,online,12/08/2013,C,$28
1204277,>9:,mobile,05/12/2012,D,$44
1204278,HB0,mobile,28/06/2012,C,$9
1204279,TQG,online,27/09/2012,D,$35
1204280,ZVC,mobile,18/08/2014,C,$29
1204281,ALX,branch,14/08/2012,C,$33
1204282,E;E,mobile,18/11/2013,C,$23
1204283,>R3,mobile,18/07/2013,D,$42
1204284,R?2,mobile,22/06/2013,C,$26
1204285,D8-,online,13/01/2013,C,$22
1204286,I==,online,02/10/2014,D,$11
1204287,7T9,online,23/12/2012,C,$7
1204288,XU=,online,11/12/2014,D,$39
1204289,80E,mobile,17/08/2012,C,$11
1204290,@LH,mobile,25/03/2013,C,$27
1204291,/@W,online,19/07/2013,C,$39
1204292,4=H,mobile,24/04/2012,D,$5
1204293,Z;<,branch,22/11/2014,D,$24
1204294,S.J,mobile,12/05/2012,C,$37
1204295,VRH,mobile,04/01/2013,D,$49
1204296,HXF,online,14/08/2012,C,$28
1204297,CJT,mobile,20/08/2013,C,$7
1204298,S39,branch,13/02/2014,D,$34
1204299,0JN,mobile,15/05/2013,C,$48
1204300,KUX,mobile,28/12/2013,D,$40
1204301,W;D,mobile,09/06/2012,C,$18
1204302,V>>,online,08/03/2014,C,$48
1204303,G07,online,06/11/2013,C,$14
1204304,4U0,online,20/05/2012,D,$12
1204305,7KJ,online,01/07/2012,C,$2
1204306,PX2,mobile,08/08/2013,C,$22
1204307,3KX,mobile,12/06/2012,D,$7
1204308,7YX,online,04/10/2012,C,$28
1204309,R77,mobile,10/03/2012,D,$36
1204310,D3-,branch,15/08/2013,C,$7
1204311,3;N,mobile,26/08/2014,C,$22
1204312,U8U,mobile,07/04/2013,C,$48
1204313,>8V,mobile,13/12/2012,D,$31
1204314,K52,online,25/08/2014,D,$27
1204315,GJO,online,14/07/2014,C,$46
1204316,;Q4,online,08/08/2012,D,$42
1204317,CX8,online,03/10/2012,C,$48
1204318,Y0Q,mobile,28/01/2012,C,$19
1204319,TIB,mobile,21/07/2013,D,$49
1204320,;I4,online,02/03/2013,C,$37
1204321,7HM,mobile,06/08/2013,D,$31
1204322,V-I,branch,23/03/2013,C,$49
1204323,L58,mobile,25/04/2013,C,$24
1204324,7Y9,mobile,28/05/2012,C,$26
1204325,3X<,online,28/12/2012,D,$28
1204326,LXY,mobile,26/07/2014,C,$6
1204327,<N=,branch,13/07/2012,C,$49
1204328,G>0,mobile,01/11/2013,D,$27
1204329,XKV,mobile,23/12/2013,C,$8
1204330,VZ1,mobile,25/09/2014,D,$37
1204331,7/2,online,19/02/2014,C,$38
1204332,S0-,online,26/12/2014,C,$29
1204333,-<4,online,09/11/2013,C,$12
1204334,-C9,online,28/01/2012,D,$50
1204335,/8L,mobile,20/12/2013,D,$49
1204336,UW4,mobile,22/01/2012,C,$16
1204337,H?2,online,27/12/2014,D,$28
1204338,<EB,mobile,09/08/2013,C,$18
1204339,WHK,branch,10/11/2014,C,$39
1204340,YL=,mobile,26/12/2014,D,$7
1204341,F0O,mobile,17/05/2012,C,$40
1204342,/7Z,mobile,11/10/2012,D,$45
1204343,K4F,online,11/12/2012,C,$4
1204344,2YW,online,10/01/2012,C,$47
1204345,Q0<,online,06/10/2013,C,$45
1204346,AKD,online,26/06/2013,D,$10
1204347,G9S,mobile,18/09/2014,C,$13
1204348,JAN,mobile,12/08/2012,C,$26
1204349,D>9,online,11/10/2012,D,$14
1204350,G.Q,mobile,07/12/2012,C,$43
1204351,80G,branch,18/01/2014,D,$1
1204352,B2V,mobile,21/05/2012,C,$40
1204353,/BT,mobile,26/08/2013,C,$32
1204354,;2L,online,12/09/2014,C,$3
1204355,FK-,mobile,06/09/2012,D,$44
1204356,LK1,branch,09/03/2014,D,$23
1204357,K6?,mobile,23/07/2014,C,$12
1204358,VNZ,mobile,09/09/2012,D,$36
1204359,BX5,mobile,28/04/2014,C,$41
1204360,RW4,online,18/06/2014,C,$33
1204361,AE4,online,10/09/2014,D,$24
1204362,K07,online,15/08/2012,C,$50
1204363,@=N,online,24/03/2012,D,$37
1204364,9B=,mobile,17/03/2012,C,$28
1204365,6XS,mobile,17/01/2014,C,$40
1204366,;9?,online,16/10/2012,C,$5
1204367,-SK,mobile,14/04/2012,D,$48
1204368,VM1,branch,21/05/2013,C,$8
1204369,J6I,mobile,25/05/2012,C,$13
1204370,-E8,mobile,22/02/2013,D,$24
1204371,>63,mobile,25/06/2013,C,$17
1204372,OFO,online,06/10/2014,D,$46
1204373,O<?,online,07/12/2014,C,$26
1204374,W7Z,online,28/02/2014,C,$15
1204375,A6M,online,27/03/2012,C,$48
1204376,G<B,mobile,09/05/2014,D,$13
1204377,C8M,mobile,01/10/2012,D,$44
1204378,U?H,online,18/04/2012,C,$5
1204379,PM6,mobile,06/07/2014,D,$30
1204380,=LV,branch,02/03/2012,C,$16
1204381,7OA,mobile,15/09/2013,C,$20
1204382,QTG,mobile,06/06/2014,D,$2
1204383,AOL,online,17/01/2013,C,$11
1204384,4<>,mobile,27/12/2012,D,$13
1204385,7ZT,branch,11/02/2013,C,$45
1204386,/HC,mobile,02/03/2012,C,$12
1204387,UIU,mobile,23/01/2013,C,$9
1204388,M94,mobile,03/03/2013,D,$28
1204389,JZ8,online,05/01/2013,C,$4
1204390,@>4,online,19/05/2012,C,$28
1204391,CLT,online,11/10/2013,D,$27
1204392,60M,online,26/04/2013,C,$32
1204393,=Z<,mobile,23/08/2014,D,$7
1204394,-4C,mobile,22/01/2012,C,$49
1204395,6GU,online,09/10/2012,C,$35
1204396,W1D,mobile,26/11/2014,C,$3
1204397,CEA,branch,06/07/2014,D,$41
1204398,24L,mobile,14/12/2012,D,$45
1204399,:82,mobile,18/04/2013,C,$29
1204400,462,mobile,09/02/2012,D,$5
1204401,LY7,online,21/05/2012,C,$29
1204402,4@-,online,23/01/2013,C,$12
1204403,-YZ,online,27/12/2014,D,$48
1204404,>RE,online,01/02/2013,C,$48
1204405,H0V,mobile,17/09/2014,D,$3
1204406,AF=,mobile,20/01/2013,C,$34
1204407,IID,online,10/06/2012,C,$34
1204408,Q/A,mobile,24/01/2012,C,$7
1204409,U0=,branch,18/04/2012,D,$8
1204410,3/E,mobile,06/03/2014,C,$24
1204411,L@Y,mobile,21/07/2014,C,$37
1204412,@TA,online,14/11/2012,D,$24
1204413,T99,mobile,07/06/2012,C,$17
1204414,BV@,branch,25/06/2012,D,$31
1204415,VNR,mobile,15/10/2014,C,$27
1204416,VE=,mobile,18/12/2014,C,$40
1204417,<X9,mobile,02/05/2014,C,$26
1204418,.G/,online,03/06/2013,D,$4
1204419,.>>,online,09/01/2012,D,$45
1204420,9QV,online,12/11/2013,C,$19
1204421,5V1,online,17/09/2014,D,$3
1204422,W?V,mobile,17/03/2013,C,$14
1204423,I25,mobile,09/05/2013,C,$47
1204424,0-.,online,28/09/2014,D,$45
1204425,HUZ,mobile,28/04/2014,C,$15
1204426,/>X,branch,22/07/2014,D,$8
1204427,P9?,mobile,03/07/2014,C,$44
1204428,B4N,mobile,07/10/2013,C,$41
1204429,?LP,mobile,25/01/2013,C,$17
1204430,6N2,online,05/01/2014,D,$3
1204431,?9Z,online,22/05/2013,C,$27
1204432,AT<,online,09/08/2014,C,$6
1204433,8;I,online,28/08/2013,D,$8
1204434,-CI,mobile,05/01/2014,C,$39
1204435,0;C,mobile,04/07/2012,D,$29
1204436,YY9,online,10/01/2014,C,$11
1204437,253,mobile,02/12/2014,C,$12
1204438,:L?,branch,02/03/2012,C,$25
1204439,50;,mobile,12/02/2014,D,$12
1204440,OPO,mobile,12/03/2012,D,$32
1204441,@PI,online,05/04/2013,C,$37
1204442,/KT,mobile,05/02/2012,D,$7
1204443,F:0,branch,02/02/2012,C,$47
1204444,GZ?,mobile,14/04/2013,C,$14
1204445,BIR,mobile,01/09/2013,D,$43
1204446,57=,mobile,11/02/2013,C,$2
1204447,FQJ,online,03/07/2013,D,$27
1204448,2-L,online,11/05/2012,C,$20
1204449,3;7,online,12/03/2013,C,$14
1204450,6X/,online,15/05/2012,C,$4
1204451,J0Z,mobile,25/02/2013,D,$22
1204452,JK3,mobile,11/03/2013,C,$49
1204453,KLZ,online,06/02/2012,C,$49
1204454,2.;,mobile,26/07/2012,D,$11
1204455,ZKX,branch,11/12/2012,C,$26
1204456,K6C,mobile,27/06/2013,D,$5
1204457,HU/,mobile,21/07/2014,C,$27
1204458,0AW,mobile,04/07/2013,C,$19
1204459,VR=,online,07/02/2012,C,$34
1204460,UE8,online,11/06/2014,D,$34
1204461,-?K,online,27/01/2014,D,$42
1204462,V8:,online,01/06/2013,C,$49
1204463,OY2,mobile,01/12/2014,D,$14
1204464,Y3I,mobile,17/09/2013,C,$22
1204465,MHE,online,25/02/2013,C,$13
1204466,;ZE,mobile,15/03/2013,D,$48
1204467,MSE,branch,13/07/2012,C,$16
1204468,.15,mobile,28/03/2013,D,$23
1204469,.?:,mobile,03/08/2013,C,$3
1204470,-AL,online,27/12/2014,C,$1
1204471,=R.,mobile,19/02/2014,C,$49
1204472,-Q:,branch,01/09/2014,D,$7
1204473,02C,mobile,11/12/2012,C,$37
1204474,22-,mobile,05/09/2012,C,$10
1204475,MF0,mobile,15/03/2014,D,$39
1204476,K@O,online,14/02/2013,C,$11
1204477,?4X,online,27/07/2013,D,$31
1204478,/WF,online,04/09/2013,C,$40
1204479,GU5,online,28/07/2013,C,$29
1204480,S=0,mobile,15/05/2013,C,$41
1204481,TO3,mobile,01/03/2013,D,$14
1204482,FSR,online,28/09/2013,D,$7
1204483,J8K,mobile,15/05/2014,C,$13
1204484,6GC,branch,04/07/2013,D,$14
1204485,Y3D,mobile,28/05/2014,C,$28
1204486,1:Q,mobile,21/03/2014,C,$24
1204487,/KM,mobile,04/03/2014,D,$28
1204488,V2;,online,10/01/2013,C,$20
1204489,WUA,online,26/11/2014,D,$17
1204490,V4B,online,01/11/2013,C,$4
1204491,;7R,online,23/06/2013,C,$38
1204492,>LN,mobile,27/03/2014,C,$34
1204493,O2Q,mobile,12/10/2013,D,$2
1204494,C1=,online,10/10/2014,C,$41
1204495,QL2,mobile,09/06/2013,C,$2
1204496,UOR,branch,23/07/2013,D,$24
1204497,A-C,mobile,04/09/2014,C,$33
1204498,<R;,mobile,26/12/2012,D,$42
1204499,SR/,online,12/05/2012,C,$22
1204500,<7?,mobile,04/07/2013,C,$48
1204501,D<=,branch,08/06/2014,C,$44
1204502,:.7,mobile,28/01/2014,D,$21
1204503,SV8,mobile,16/08/2014,D,$36
1204504,TS6,mobile,13/06/2014,C,$6
1204505,TS6,online,02/03/2014,D,$42
1204506,VFU,online,02/06/2012,C,$11
1204507,JQ4,online,06/12/2012,C,$34
1204508,GHY,online,02/03/2014,D,$24
1204509,1VW,mobile,28/08/2013,C,$48
1204510,LP6,mobile,02/01/2012,D,$19
1204511,V/E,online,24/06/2014,C,$24
1204512,TAG,mobile,06/09/2014,C,$41
1204513,2HK,branch,05/11/2012,C,$12
1204514,B=;,mobile,18/06/2012,D,$5
1204515,66J,mobile,26/09/2014,C,$31
1204516,71=,mobile,14/09/2013,C,$47
1204517,VUR,online,18/03/2012,D,$50
1204518,KP-,online,28/03/2013,C,$50
1204519,YPT,online,13/04/2012,D,$22
1204520,6>I,online,24/05/2012,C,$11
1204521,VX9,mobile,20/10/2012,C,$5
1204522,.=3,mobile,19/01/2013,C,$45
1204523,WVT,online,08/09/2014,D,$44
1204524,B5/,mobile,23/10/2012,D,$26
1204525,9AX,branch,26/06/2012,C,$44
1204526,CNQ,mobile,28/01/2012,D,$43
1204527,35G,mobile,23/09/2013,C,$50
1204528,.KZ,online,26/12/2013,C,$11
1204529,EJ1,mobile,28/11/2014,D,$6
1204530,<LV,branch,15/12/2013,C,$12
1204531,DR6,mobile,26/02/2013,D,$26
1204532,>1M,mobile,22/04/2012,C,$29
1204533,1OB,mobile,03/05/2012,C,$10
1204534,XC7,online,16/01/2013,C,$38
1204535,2DE,online,03/11/2014,D,$47
1204536,956,online,20/05/2012,C,$27
1204537,RI>,online,09/03/2013,C,$48
1204538,HR;,mobile,21/02/2014,D,$21
1204539,LEM,mobile,21/09/2013,C,$43
1204540,NLT,online,15/03/2013,D,$5
1204541,QVO,mobile,06/04/2012,C,$49
1204542,VL6,branch,20/05/2013,C,$3
1204543,6=W,mobile,21/08/2013,C,$8
1204544,BW8,mobile,26/05/2013,D,$11
1204545,PR<,mobile,01/01/2014,D,$48
1204546,C>9,online,22/07/2013,C,$7
1204547,O8H,online,11/01/2014,D,$29
1204548,7A4,online,17/09/2013,C,$16
1204549,5/N,online,05/02/2014,C,$24
1204550,JNV,mobile,02/10/2014,D,$6
1204551,XAN,mobile,25/08/2013,C,$18
1204552,OLH,online,04/01/2012,D,$38
1204553,8T;,mobile,19/04/2013,C,$44
1204554,AC?,branch,16/06/2013,C,$1
1204555,D@X,mobile,01/10/2012,C,$25
1204556,S-K,mobile,22/08/2012,D,$6
1204557,WV5,online,14/10/2013,C,$43
1204558,7RP,mobile,02/03/2014,C,$16
1204559,:H@,branch,13/08/2012,D,$1
1204560,49G,mobile,28/01/2014,C,$21
1204561,QCM,mobile,13/11/2012,D,$37
1204562,W;V,mobile,10/07/2012,C,$27
1204563,@UM,online,14/12/2012,C,$18
1204564,N.A,online,10/09/2014,C,$18
1204565,/X6,online,03/04/2012,D,$10
1204566,JK-,online,22/03/2014,D,$20
1204567,M01,mobile,07/01/2014,C,$11
1204568,VD9,mobile,25/10/2014,D,$47
1204569,I=4,online,15/02/2014,C,$27
1204570,6;>,mobile,23/04/2013,C,$23
1204571,7BQ,branch,11/10/2012,D,$20
1204572,YU?,mobile,03/07/2013,C,$25
1204573,<A1,mobile,21/06/2012,D,$12
1204574,H@V,mobile,16/08/2014,C,$50
1204575,HQW,online,14/02/2014,C,$46
1204576,>T0,online,10/08/2012,C,$50
